Submission_Id,Problem Name,User_Rating,User_Name,Tags,Tags_n,Problem_Rating,,,,,
148012775,665EBeautiful Subarrays,1348,ahmeteren,"['data structures', 'divide and conquer', 'strings', 'trees']","['data structures', 'divide and conquer', 'strings', 'trees']",2100,,,,,
148012773,1632CStrange Test,2187,SoiMae,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']","['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600,,,,,
148012771,546ASoldier and Bananas,943,goyal_mukund,"['brute force', 'implementation', 'math']","['brute force', 'implementation', 'math']",800,,,,,
148012770,1559AMocha and Math,2024,askd,"['bitmasks', 'constructive algorithms', 'math']","['bitmasks', 'constructive algorithms', 'math']",900,,,,,
148012769,985AChess Placing,1102,bipinjadav,['implementation'],['implementation'],1100,,,,,
148012768,1367CSocial Distance,1175,cp1307,"['constructive algorithms', 'greedy', 'math']","['constructive algorithms', 'greedy', 'math']",1300,,,,,
148012767,1626AEquidistant Letters,,SimonLiu,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",800,,,,,
148012766,1635DInfinite Set,1740,Eva_heng,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']","['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800,,,,,
148012765,1299AAnu Has a Function,1431,Mehrob0108,"['brute force', 'greedy', 'math']","['brute force', 'greedy', 'math']",1500,,,,,
148012764,534BCovered Path,957,Matveyko,"['dp', 'greedy', 'math']","['dp', 'greedy', 'math']",1400,,,,,
148012762,1613BAbsent Remainder,751,Sunny727,"['greedy', 'implementation', 'sortings']","['greedy', 'implementation', 'sortings']",1000,,,,,
148012761,50ADomino piling,,amirahmdzdh1007,"['greedy', 'math']","['greedy', 'math']",800,,,,,
148012760,1462CUnique Number,583,krishna0511,"['brute force', 'greedy', 'math']","['brute force', 'greedy', 'math']",900,,,,,
148012759,100687EProficiency Test (A),1120,galib7112,[],[],,,,,,
148012758,1515CPhoenix and Towers,1158,Aayush5sep,"['constructive algorithms', 'data structures', 'greedy']","['constructive algorithms', 'data structures', 'greedy']",1400,,,,,
148012757,1355ASequence with Digits,995,Deveshwer.G.K,"['brute force', 'implementation', 'math']","['brute force', 'implementation', 'math']",1200,,,,,
148012756,228AIs your horseshoe on the other hoof?,,harshu_2001,['implementation'],['implementation'],800,,,,,
148012755,416AGuess a number!,1058,ashu_2004,"['greedy', 'implementation', 'two pointers']","['greedy', 'implementation', 'two pointers']",1400,,,,,
148012753,1501BNapoleon Cake,753,praveendahiya,"['dp', 'implementation', 'sortings']","['dp', 'implementation', 'sortings']",900,,,,,
148012752,977ECyclic Components,1440,Gaurav__Arora,"['dfs and similar', 'dsu', 'graphs']","['dfs and similar', 'dsu', 'graphs']",1500,,,,,
148012751,462AAppleman and Easy Task,,yuxdi,"['brute force', 'implementation']","['brute force', 'implementation']",1000,,,,,
148012750,1195CBasketball Exercise,1205,shahajalal,['dp'],['dp'],1400,,,,,
148012749,228AIs your horseshoe on the other hoof?,748,Eduard_Karpovich,['implementation'],['implementation'],800,,,,,
148012748,1617CPaprika and Permutation,1284,ronakasnani5,"['binary search', 'greedy', 'math', 'sortings']","['binary search', 'greedy', 'math', 'sortings']",1300,,,,,
148012747,500ANew Year Transportation,1195,ZeoZeo11,"['dfs and similar', 'graphs', 'implementation']","['dfs and similar', 'graphs', 'implementation']",1000,,,,,
148012746,1644DCross Coloring,,CNICOfficial,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
148012745,1505AIs it rated - 2,1464,gqf123,"['*special', 'implementation', 'interactive']","['*special', 'implementation', 'interactive']",900,,,,,
148012743,763ATimofey and a tree,1433,Chan_shang,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']","['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600,,,,,
148012742,103202CMean Streets of Gadgetzan,1426,two_lcl,[],[],,,,,,
148012741,365AGood Number,866,S_adM_An,['implementation'],['implementation'],1100,,,,,
148012740,1635DInfinite Set,1740,Eva_heng,"['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']","['bitmasks', 'dp', 'math', 'matrices', 'number theory', 'strings']",1800,,,,,
148012739,112APetya and Strings,,luogu_bot2,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012736,197APlate Game,,luogu_bot3,"['constructive algorithms', 'games', 'math']","['constructive algorithms', 'games', 'math']",1600,,,,,
148012735,469AI Wanna Be the Guy,,7060raghav,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012733,1642CGreat Sequence,1579,nkt,"['greedy', 'sortings']","['greedy', 'sortings']",,,,,,
148012732,1093EIntersection of Permutations,,tttyyylll,['data structures'],['data structures'],2400,,,,,
148012731,1ATheatre Square,368,st4r_Hunter,['math'],['math'],1000,,,,,
148012730,1509BTMT Document,937,___sahilpandey___,['greedy'],['greedy'],1100,,,,,
148012729,102035LScientist Ayoub (B),1120,galib7112,[],[],,,,,,
148012728,277ALearning Languages,1401,its7arc,"['dfs and similar', 'dsu']","['dfs and similar', 'dsu']",1400,,,,,
148012727,935AFafa and his Company,,miguel-merheb,"['brute force', 'implementation']","['brute force', 'implementation']",800,,,,,
148012726,236ABoy or Girl,,saramazhar8,"['brute force', 'implementation', 'strings']","['brute force', 'implementation', 'strings']",800,,,,,
148012725,1634DFinding Zero,1202,bruhascended,"['constructive algorithms', 'interactive', 'math']","['constructive algorithms', 'interactive', 'math']",2000,,,,,
148012723,1370CNumber Game,1212,Rko_8001,"['games', 'math', 'number theory']","['games', 'math', 'number theory']",1400,,,,,
148012724,1638BOdd Swap Sort,,rb001,"['data structures', 'math', 'sortings']","['data structures', 'math', 'sortings']",1100,,,,,
148012722,1461BFind the Spruce,992,navya101,"['brute force', 'dp', 'implementation']","['brute force', 'dp', 'implementation']",1400,,,,,
148012721,466EInformation Graph,1210,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']","['dfs and similar', 'dsu', 'graphs', 'trees']",2100,,,,,
148012720,1632E1Distance Tree (easy version),2187,SoiMae,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'shortest paths', 'trees']","['binary search', 'data structures', 'dfs and similar', 'graphs', 'shortest paths', 'trees']",2400,,,,,
148012719,103470HCrystalfly,1275,chmpy,[],[],,,,,,
148012718,1335ACandies and Two Sisters,1117,KirillK,['math'],['math'],800,,,,,
148012717,1374ARequired Remainder,597,NIKOS_-,['math'],['math'],800,,,,,
148012716,1612ADistance,887,demokey_luffy,"['brute force', 'constructive algorithms']","['brute force', 'constructive algorithms']",800,,,,,
148012714,1613ECrazy Robot,1328,vinhnhibinh,"['dfs and similar', 'graphs']","['dfs and similar', 'graphs']",2000,,,,,
148012713,1634COKEA,979,avicodes,['constructive algorithms'],['constructive algorithms'],1000,,,,,
148012712,1080APetya and Origami,963,Aabaa,['math'],['math'],800,,,,,
148012710,151CWin or Freeze,1335,i_m_swachha,"['games', 'greedy', 'math', 'number theory']","['games', 'greedy', 'math', 'number theory']",1400,,,,,
148012709,750ANew Year and Hurry,,master22,"['binary search', 'brute force', 'implementation', 'math']","['binary search', 'brute force', 'implementation', 'math']",800,,,,,
148012707,1641AGreat Sequence,1387,codycjy,"['brute force', 'greedy', 'sortings']","['brute force', 'greedy', 'sortings']",,,,,,
148012708,31AWorms Evolution,1444,YOYO_2021,['implementation'],['implementation'],1200,,,,,
148012706,483ACounterexample,1045,nritt_ik,"['brute force', 'implementation', 'math', 'number theory']","['brute force', 'implementation', 'math', 'number theory']",1100,,,,,
148012703,1537CChallenging Cliffs,1212,rishuraj097,"['constructive algorithms', 'greedy', 'implementation', 'math']","['constructive algorithms', 'greedy', 'implementation', 'math']",1200,,,,,
148012702,122ALucky Division,441,Spectre_7,"['brute force', 'number theory']","['brute force', 'number theory']",1000,,,,,
148012701,1641BRepetitions Decoding,1182,1eave,"['constructive algorithms', 'implementation', 'sortings']","['constructive algorithms', 'implementation', 'sortings']",,,,,,
148012700,1360DBuying Shovels,1251,akshathackos,"['math', 'number theory']","['math', 'number theory']",1300,,,,,
148012699,486ACalculating Function,,its___prakash,"['implementation', 'math']","['implementation', 'math']",800,,,,,
148012698,1644DCross Coloring,832,jayindia024,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
148012697,339DXenia and Bit Operations,,vjudge5,"['data structures', 'trees']","['data structures', 'trees']",1700,,,,,
148012696,103202CMean Streets of Gadgetzan,1426,two_lcl,[],[],,,,,,
148012695,977AWrong Subtraction,914,priya.tiwary20,['implementation'],['implementation'],800,,,,,
148012694,102942BMake All Odd,1120,galib7112,[],[],,,,,,
148012693,818ECard Game Again,1523,lijunyi,"['binary search', 'data structures', 'number theory', 'two pointers']","['binary search', 'data structures', 'number theory', 'two pointers']",1900,,,,,
148012692,1010BRocket,,Rencj,"['binary search', 'interactive']","['binary search', 'interactive']",1800,,,,,
148012691,1629F2Game on Sum (Hard Version),1448,vivaldi370,"['combinatorics', 'dp', 'games']","['combinatorics', 'dp', 'games']",2400,,,,,
148012690,446ADZY Loves Sequences,,luogu_bot3,"['dp', 'implementation', 'two pointers']","['dp', 'implementation', 'two pointers']",1600,,,,,
148012689,100712HBridges,1418,kurisu_0725,[],[],,,,,,
148012688,263ABeautiful Matrix,,shahvraj1500,['implementation'],['implementation'],800,,,,,
148012687,1632CStrange Test,1582,sanskar27jain,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']","['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600,,,,,
148012686,68AIrrational problem,,AsteroidX,"['implementation', 'number theory']","['implementation', 'number theory']",1100,,,,,
148012685,"1528DIt's a bird! No, it's a plane! No, it's AaParsa!",1979,ZSH_ZSH,"['constructive algorithms', 'graphs', 'shortest paths']","['constructive algorithms', 'graphs', 'shortest paths']",2500,,,,,
148012684,1573BSwaps,,rishabhgupta0203,"['greedy', 'math', 'sortings']","['greedy', 'math', 'sortings']",1400,,,,,
148012683,43AFootball,347,kumari_anu_0,['strings'],['strings'],1000,,,,,
148012682,1634EFair Share,,cjnwq,"['constructive algorithms', 'data structures', 'dfs and similar', 'graph matchings', 'graphs']","['constructive algorithms', 'data structures', 'dfs and similar', 'graph matchings', 'graphs']",2400,,,,,
148012681,1042CArray Product,1545,the__phoenix,"['constructive algorithms', 'greedy', 'math']","['constructive algorithms', 'greedy', 'math']",1700,,,,,
148012680,1294ACollecting Coins,,rhazra0602,['math'],['math'],800,,,,,
148012679,103496B2Basketbology (Counting),,Lakee,[],[],,,,,,
148012678,1352ASum of Round Numbers,802,Nirmit06,"['implementation', 'math']","['implementation', 'math']",800,,,,,
148012677,443AAnton and Letters,726,sp_2003,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",800,,,,,
148012676,1195CBasketball Exercise,1205,shahajalal,['dp'],['dp'],1400,,,,,
148012674,598CNearest vectors,1528,Kirill020708,"['geometry', 'sortings']","['geometry', 'sortings']",2300,,,,,
148012673,1645EPowers Of Two,936,nurlybek-ye-019-2025,[],[],,,,,,
148012672,701CThey Are Everywhere,1321,Primestein,"['binary search', 'strings', 'two pointers']","['binary search', 'strings', 'two pointers']",1500,,,,,
148012671,1619ASquare String?,977,sharma_uday_,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012669,1637CAndrew and Stones,950,uncle-iroh,"['greedy', 'implementation']","['greedy', 'implementation']",1200,,,,,
148012668,22EScheme,1805,PraveenDhinwa,"['dfs and similar', 'graphs', 'trees']","['dfs and similar', 'graphs', 'trees']",2300,,,,,
148012667,1641DTwo Arrays,2403,ConorGallagher23,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']","['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148012665,1527CSequence Pair Weight,1174,khan_talha,"['hashing', 'implementation', 'math']","['hashing', 'implementation', 'math']",1600,,,,,
148012664,103061Icy Resurrection,1120,galib7112,[],[],,,,,,
148012662,1642AHard Way,934,Orn0,['geometry'],['geometry'],,,,,,
148012660,1642BPower Walking,1242,jidian12138,['greedy'],['greedy'],,,,,,
148012659,580AKefa and First Steps,581,swapnil_711,"['brute force', 'dp', 'implementation']","['brute force', 'dp', 'implementation']",900,,,,,
148012656,59AWord,,MR1,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012657,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012652,1638BOdd Swap Sort,,wlhtest,"['data structures', 'math', 'sortings']","['data structures', 'math', 'sortings']",1100,,,,,
148012651,1374ARequired Remainder,597,NIKOS_-,['math'],['math'],800,,,,,
148012650,598CNearest vectors,1528,Kirill020708,"['geometry', 'sortings']","['geometry', 'sortings']",2300,,,,,
148012649,263ABeautiful Matrix,,MagmaCubes1133,['implementation'],['implementation'],800,,,,,
148012648,818ECard Game Again,1523,lijunyi,"['binary search', 'data structures', 'number theory', 'two pointers']","['binary search', 'data structures', 'number theory', 'two pointers']",1900,,,,,
148012647,116ATram,,kahtan_Al_dayob,['implementation'],['implementation'],800,,,,,
148012646,1037CEqualize,1192,coderdhanraj,"['dp', 'greedy', 'strings']","['dp', 'greedy', 'strings']",1300,,,,,
148012645,126BPassword,652,anshika1010,"['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']","['binary search', 'dp', 'hashing', 'string suffix structures', 'strings']",1700,,,,,
148012644,877CSlava and tanks,1053,shahisuryansh28,['constructive algorithms'],['constructive algorithms'],1600,,,,,
148012643,1632CStrange Test,2187,SoiMae,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']","['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600,,,,,
148012641,1534CLittle Alawn's Puzzle,406,shubham202012,"['combinatorics', 'dp', 'dsu', 'graphs', 'math']","['combinatorics', 'dp', 'dsu', 'graphs', 'math']",1300,,,,,
148012639,1082BVova and Trophies,,luogu_bot5,['greedy'],['greedy'],1600,,,,,
148012638,1017AThe Rank,422,FZUXMAN,['implementation'],['implementation'],800,,,,,
148012637,1260CInfinite Fence,1360,HELAL.,"['greedy', 'math', 'number theory']","['greedy', 'math', 'number theory']",1700,,,,,
148012636,1290AMind Control,1468,Nordic_winter,"['brute force', 'data structures', 'implementation']","['brute force', 'data structures', 'implementation']",1600,,,,,
148012635,100687CForming Teams (A),1120,galib7112,[],[],,,,,,
148012632,110ANearly Lucky Number,361,Baquir,['implementation'],['implementation'],800,,,,,
148012630,1248BGrow The Tree,608,saket2211,"['greedy', 'math', 'sortings']","['greedy', 'math', 'sortings']",900,,,,,
148012629,1494AABC String,709,darth_jedi_16,"['bitmasks', 'brute force', 'implementation']","['bitmasks', 'brute force', 'implementation']",900,,,,,
148012628,492CVanya and Exams,,19125122_hptthong,"['greedy', 'sortings']","['greedy', 'sortings']",1400,,,,,
148012627,"1528DIt's a bird! No, it's a plane! No, it's AaParsa!",1979,ZSH_ZSH,"['constructive algorithms', 'graphs', 'shortest paths']","['constructive algorithms', 'graphs', 'shortest paths']",2500,,,,,
148012626,236ABoy or Girl,,heydari.s,"['brute force', 'implementation', 'strings']","['brute force', 'implementation', 'strings']",800,,,,,
148012625,71AWay Too Long Words,,parth003,['strings'],['strings'],800,,,,,
148012624,302AEugeny and Array,,jethiya_2008,['implementation'],['implementation'],800,,,,,
148012623,1573BSwaps,,rg0203,"['greedy', 'math', 'sortings']","['greedy', 'math', 'sortings']",1400,,,,,
148012622,"1528DIt's a bird! No, it's a plane! No, it's AaParsa!",1979,ZSH_ZSH,"['constructive algorithms', 'graphs', 'shortest paths']","['constructive algorithms', 'graphs', 'shortest paths']",2500,,,,,
