Submission_Id,prob_id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
147975570,261,1512CA-B Palindrome,715.0,Tasin_Mahmud,"['constructive algorithms', 'implementation', 'strings']",1200.0,,,,,
147975568,262,768AOath of the Night's Watch,641.0,mohamedyamany055,"['constructive algorithms', 'sortings']",900.0,,,,,
147975566,263,1632BRoof Construction,988.0,hello_world_1,"['bitmasks', 'constructive algorithms']",1000.0,,,,,
147975565,264,1592AGamer Hemose,899.0,viraj7403,"['binary search', 'greedy', 'math', 'sortings']",800.0,,,,,
147975562,265,1634COKEA,965.0,utkarshanehe,['constructive algorithms'],1000.0,,,,,
147975561,266,1420ACubes Sorting,1027.0,ShubhangiAgrawal,"['math', 'sortings']",900.0,,,,,
147975560,267,1474BDifferent Divisors,962.0,Stale_Flippant,"['binary search', 'constructive algorithms', 'greedy', 'math', 'number theory']",1000.0,,,,,
147975557,268,227CFlying Saucer Segments,1327.0,Bojji,['math'],1400.0,,,,,
147975555,269,33BString Problem,1618.0,Mxmxlredfild,['shortest paths'],1800.0,,,,,
147975554,270,4CRegistration System,1132.0,shivampradhan007,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
147975553,271,281AWord Capitalization,,manhlinh2k7,"['implementation', 'strings']",800.0,,,,,
147975552,272,980CPosterized,1675.0,akshatj07,"['games', 'greedy']",1700.0,,,,,
147975551,273,1562CRings,1232.0,itsmecaptain4700,"['constructive algorithms', 'math']",1500.0,,,,,
147975547,274,4AWatermelon,,Themba_G,"['brute force', 'math']",800.0,,,,,
147975546,275,837EVasya's Function,2666.0,ftiasch,"['binary search', 'implementation', 'math']",2100.0,,,,,
147975545,276,1614D1Divan and Kostomuksha (easy version),1683.0,pertifiedcobra,"['dp', 'number theory']",2100.0,,,,,
147975544,277,1584CTwo Arrays,1191.0,chaps_1,"['greedy', 'math', 'sortings']",900.0,,,,,
147975543,278,143AHelp Vasilisa the Wise 2,398.0,Ocin_Purer_Razkumar,"['brute force', 'math']",1000.0,,,,,
147975541,279,1605CDominant Character,1340.0,Abdulrahman27,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147975539,280,1352BSame Parity Summands,1158.0,Mohd_Arbaz,"['constructive algorithms', 'math']",1200.0,,,,,
147975537,281,96AFootball,364.0,valak_5701,"['implementation', 'strings']",900.0,,,,,
147975534,282,2AWinner,855.0,smdhakula5,"['hashing', 'implementation']",1500.0,,,,,
147975533,283,1575JJeopardy of Dropped Balls,1246.0,Smurfing_in_Newbie,"['binary search', 'brute force', 'dsu', 'implementation']",1500.0,,,,,
147975532,284,1616BMirror in the String,1023.0,Arthi73,"['greedy', 'strings']",1100.0,,,,,
147975531,285,1077AFrog Jumping,823.0,imranpust2020,['math'],800.0,,,,,
147975529,286,1499CMinimum Grid Path,1732.0,Garrus,"['brute force', 'data structures', 'greedy', 'math']",1500.0,,,,,
147975528,287,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147975525,288,312AWhose sentence is it?,,yousefjamaleh,"['implementation', 'strings']",1100.0,,,,,
147975523,289,25AIQ test,,_Suhana_3003,['brute force'],1300.0,,,,,
147975522,290,1342BBinary Period,1412.0,satyam_ch,"['constructive algorithms', 'strings']",1100.0,,,,,
147975521,291,758AHoliday Of Equality,,RajKansagra,"['implementation', 'math']",800.0,,,,,
147975520,292,1108BDivisors of Two Integers,985.0,avnitp1070,"['brute force', 'greedy', 'math', 'number theory']",1100.0,,,,,
147975519,293,1406BMaximum Product,995.0,horizon__,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200.0,,,,,
147975518,294,122ALucky Division,,polymorphed,"['brute force', 'number theory']",1000.0,,,,,
147976268,295,416BArt Union,780.0,zahidhasanmozumder,"['brute force', 'dp', 'implementation']",1300.0,,,,,
147976266,296,1409AYet Another Two Integers Problem,,__KAY__,"['greedy', 'math']",800.0,,,,,
147976265,297,141AAmusing Joke,,tink55,"['implementation', 'sortings', 'strings']",800.0,,,,,
147976264,298,514AChewbaсca and Number,725.0,kfa,"['greedy', 'implementation']",1200.0,,,,,
147976262,299,1622CSet or Decrease,1480.0,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']",1600.0,,,,,
147976261,300,1591CMinimize Distance,857.0,IxciorI,"['greedy', 'math']",1300.0,,,,,
147976259,301,302AEugeny and Array,866.0,chetan_saini,['implementation'],800.0,,,,,
147976258,302,1353BTwo Arrays And Swaps,,vjudge4,"['greedy', 'sortings']",800.0,,,,,
147976257,303,1547FArray Stabilization (GCD version),1740.0,Hetarth_Parikh,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'number theory', 'two pointers']",1900.0,,,,,
147976253,304,750ANew Year and Hurry,744.0,nuruzzamananik,"['binary search', 'brute force', 'implementation', 'math']",800.0,,,,,
147976252,305,71AWay Too Long Words,,Themba_G,['strings'],800.0,,,,,
147976251,306,1538AStone Game,1149.0,akrock1212,"['brute force', 'dp', 'greedy']",800.0,,,,,
147976249,307,1370CNumber Game,2373.0,BucketPotato,"['games', 'math', 'number theory']",1400.0,,,,,
147976248,308,1622CSet or Decrease,1480.0,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']",1600.0,,,,,
147976247,309,1472BFair Division,590.0,toriqul07,"['dp', 'greedy', 'math']",800.0,,,,,
147976246,310,208ADubstep,755.0,naga12,['strings'],900.0,,,,,
147976245,311,271ABeautiful Year,573.0,reham_ibrahim,['brute force'],800.0,,,,,
147976244,312,1644DCross Coloring,1581.0,naeem4265,"['data structures', 'implementation', 'math']",,,,,,
147976242,313,510AFox And Snake,348.0,Tera_Kaal,['implementation'],800.0,,,,,
147976241,314,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976236,315,1644BAnti-Fibonacci Permutation,2275.0,dnshgyl21,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
147976235,316,1607BOdd Grasshopper,867.0,bk20010608,['math'],900.0,,,,,
147976234,317,1490FEqualize the Array,1077.0,natanvent,"['binary search', 'data structures', 'greedy', 'math', 'sortings']",1500.0,,,,,
147976233,318,1203BEqual Rectangles,1097.0,bvikas_20,"['greedy', 'math']",1200.0,,,,,
147976232,319,158ANext Round,375.0,akshunverma45,"['*special', 'implementation']",800.0,,,,,
147976231,320,1452BToy Blocks,,vishnus,"['binary search', 'greedy', 'math', 'sortings']",1400.0,,,,,
147976229,321,1433GReducing Delivery Cost,1718.0,Megumin2006,"['brute force', 'graphs', 'shortest paths']",2100.0,,,,,
147976228,322,1473CNo More Inversions,1263.0,Sudeeppaul,"['constructive algorithms', 'math']",1500.0,,,,,
147976224,323,1520BOrdinary Numbers,759.0,tahmidulanon,"['brute force', 'math', 'number theory']",800.0,,,,,
147976222,324,1637ASorting Parts,917.0,hritik_01478,"['brute force', 'sortings']",800.0,,,,,
147976221,325,4AWatermelon,1317.0,yuktachauhan,"['brute force', 'math']",800.0,,,,,
147976220,326,1ATheatre Square,,AlexG13,['math'],1000.0,,,,,
147976218,327,1594CMake Them Equal,1052.0,saikatmondal_21,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976217,328,1611AMake Even,579.0,divyeshkapoor6,"['constructive algorithms', 'math']",800.0,,,,,
147976216,329,4AWatermelon,,egarcia23,"['brute force', 'math']",800.0,,,,,
147976215,330,4AWatermelon,,MOATSM_MOSTAFA_hafez,"['brute force', 'math']",800.0,,,,,
147976214,331,796BFind The Bone,1154.0,adityam1,['implementation'],1300.0,,,,,
147976213,332,350CBombs,999.0,Levii_Ackerman,"['greedy', 'implementation', 'sortings']",1600.0,,,,,
147976212,333,1610AAnti Light's Cell Guessing,973.0,Prashant_10434,['math'],900.0,,,,,
147976210,334,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147976211,335,1605CDominant Character,1282.0,sanchit5449,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147976208,336,446ADZY Loves Sequences,1290.0,SAEED.,"['dp', 'implementation', 'two pointers']",1600.0,,,,,
147976207,337,318AEven Odds,,tiwarikumarjio.vishal123,['math'],900.0,,,,,
147976206,338,770ANew Password,715.0,Nawwaf,"['*special', 'implementation']",800.0,,,,,
147976205,339,830AOffice Keys,965.0,kirito236,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800.0,,,,,
147976203,340,1594CMake Them Equal,933.0,PipQuack,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976202,341,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976201,342,1605CDominant Character,1340.0,Abdulrahman27,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147976200,343,387AGeorge and Sleep,,PANDEPIC,['implementation'],900.0,,,,,
147976199,344,4CRegistration System,,AnniFand471,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
147976198,345,235ALCM Challenge,1461.0,romanychev,['number theory'],1600.0,,,,,
147976195,346,1629CMeximum Array,744.0,nuruzzamananik,"['constructive algorithms', 'data structures', 'greedy', 'math', 'two pointers']",1400.0,,,,,
147976194,347,294AShaass and Oskols,,bkifhr8,"['implementation', 'math']",800.0,,,,,
147976189,348,1617BGCD Problem,1204.0,Raretet,"['brute force', 'constructive algorithms', 'math', 'number theory']",900.0,,,,,
147976187,349,71AWay Too Long Words,,Themba_G,['strings'],800.0,,,,,
147976186,350,977AWrong Subtraction,,amirhanna2001,['implementation'],800.0,,,,,
147976185,351,118AString Task,391.0,himanshu4321,"['implementation', 'strings']",1000.0,,,,,
147976184,352,1285EDelete a Segment,2283.0,bekzhan29,"['brute force', 'constructive algorithms', 'data structures', 'dp', 'graphs', 'sortings', 'trees', 'two pointers']",2300.0,,,,,
147976183,353,1452BToy Blocks,,vishnus,"['binary search', 'greedy', 'math', 'sortings']",1400.0,,,,,
147976181,354,469AI Wanna Be the Guy,,MaanasGupta,"['greedy', 'implementation']",800.0,,,,,
147976180,355,705AHulk,573.0,MohamedMamdouh432,['implementation'],800.0,,,,,
147976178,356,1030AIn Search of an Easy Problem,,manish510,['implementation'],800.0,,,,,
147976177,357,688BLovely Palindromes,808.0,High__Hopes,"['constructive algorithms', 'math']",1000.0,,,,,
147976173,358,41ATranslation,,bkifhr9,"['implementation', 'strings']",800.0,,,,,
147976171,359,41ATranslation,,LH343,"['implementation', 'strings']",800.0,,,,,
147976170,360,116BLittle Pigs and Wolves,,vjudge4,"['greedy', 'implementation']",1100.0,,,,,
147976169,361,294AShaass and Oskols,361.0,onthor79,"['implementation', 'math']",800.0,,,,,
147976167,362,318AEven Odds,,Ahmed_Ayman33,['math'],900.0,,,,,
147976165,363,1520BOrdinary Numbers,759.0,tahmidulanon,"['brute force', 'math', 'number theory']",800.0,,,,,
147976163,364,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976161,365,281AWord Capitalization,,rubaba_ara,"['implementation', 'strings']",800.0,,,,,
147976160,366,1594CMake Them Equal,924.0,sayemsub15,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976159,367,1420ACubes Sorting,1027.0,ShubhangiAgrawal,"['math', 'sortings']",900.0,,,,,
147976158,368,266AStones on the Table,,manhlinh2k7,['implementation'],800.0,,,,,
147976156,369,1338APowered Addition,1130.0,arpit_gupta,"['greedy', 'math']",1500.0,,,,,
147976154,370,1610AAnti Light's Cell Guessing,973.0,Prashant_10434,['math'],900.0,,,,,
147976153,371,1189BNumber Circle,1049.0,mostafasazid,"['greedy', 'math', 'sortings']",1100.0,,,,,
147976150,372,1468NWaste Sorting,,vjudge3,"['greedy', 'implementation']",900.0,,,,,
147976147,373,816AKaren and Morning,,abhyudaya1212,"['brute force', 'implementation']",1000.0,,,,,
147976146,374,673ELevels and Regions,1902.0,karansiwach360,"['divide and conquer', 'dp']",2400.0,,,,,
147976145,375,318AEven Odds,,akshayishaansim,['math'],900.0,,,,,
147976143,376,934AA Compatible Pair,1604.0,piyushgupta2001.29,"['brute force', 'games']",1400.0,,,,,
147976142,377,1632CStrange Test,1201.0,OmarAlHaj24,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600.0,,,,,
147976141,378,47BCoins,,HamnYce,['implementation'],1200.0,,,,,
147976138,379,1642EAnonymity Is Important,1506.0,KrowSavcik,"['binary search', 'data structures', 'sortings']",,,,,,
147976135,380,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147976137,381,1584CTwo Arrays,1191.0,chaps_1,"['greedy', 'math', 'sortings']",900.0,,,,,
147976136,382,450AJzzhu and Children,,vjudge3,['implementation'],1000.0,,,,,
147976134,383,1594CMake Them Equal,933.0,PipQuack,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976133,384,302AEugeny and Array,866.0,chetan_saini,['implementation'],800.0,,,,,
147976129,385,4AWatermelon,,egarcia23,"['brute force', 'math']",800.0,,,,,
147976127,386,158ANext Round,,runcy.oommen,"['*special', 'implementation']",800.0,,,,,
147976126,387,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976125,388,1638AReverse,1368.0,shubham1_2,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
147976124,389,43AFootball,663.0,LZYu,['strings'],1000.0,,,,,
147976123,390,462BAppleman and Card Game,1264.0,mr_cruise,['greedy'],1300.0,,,,,
147976920,391,1634COKEA,921.0,codrishti,['constructive algorithms'],1000.0,,,,,
147976919,392,760BFrodo and pillows,926.0,Nakshatra_Sharma,"['binary search', 'greedy']",1500.0,,,,,
147976918,393,1634COKEA,1003.0,vikramps,['constructive algorithms'],1000.0,,,,,
147976917,394,281AWord Capitalization,,Mahmoud.H.H,"['implementation', 'strings']",800.0,,,,,
147976913,395,805AFake NP,,Hebaqasem2003,"['greedy', 'math']",1000.0,,,,,
147976912,396,1286AGarland,1451.0,Deepak_23,"['dp', 'greedy', 'sortings']",1800.0,,,,,
147976911,397,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976909,398,1385CMake It Good,633.0,Romyshka1,['greedy'],1200.0,,,,,
147976908,399,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976907,400,1511BGCD Length,1034.0,shiwanikumari835,"['constructive algorithms', 'math', 'number theory']",1100.0,,,,,
147976906,401,486ACalculating Function,,rohanmujumdar10,"['implementation', 'math']",800.0,,,,,
147976903,402,158ANext Round,375.0,akshunverma45,"['*special', 'implementation']",800.0,,,,,
147976902,403,492BVanya and Lanterns,730.0,Hussein3601,"['binary search', 'implementation', 'math', 'sortings']",1200.0,,,,,
147976901,404,234BReading,1218.0,devendr2609,['sortings'],1000.0,,,,,
147976899,405,1342CYet Another Counting Problem,1412.0,satyam_ch,"['math', 'number theory']",1600.0,,,,,
147976898,406,1598BGroups,990.0,Saytara,"['brute force', 'implementation']",1000.0,,,,,
147976897,407,102BSum of Digits,788.0,Wansh,['implementation'],1000.0,,,,,
147976896,408,1189BNumber Circle,686.0,jayanta2001,"['greedy', 'math', 'sortings']",1100.0,,,,,
147976894,409,1159AA pile of stones,,bansodeom01,"['implementation', 'math']",800.0,,,,,
147976892,410,1525APotion-making,,ashu2002anand,"['math', 'number theory']",800.0,,,,,
147976891,411,1634BFortune Telling,808.0,rm__rf,"['bitmasks', 'math']",1400.0,,,,,
147976889,412,732BCormen --- The Best Friend Of a Man,958.0,rival_R,"['dp', 'greedy']",1000.0,,,,,
147976888,413,1095ARepeating Cipher,357.0,notauser,['implementation'],800.0,,,,,
147976887,414,236ABoy or Girl,,peachjelly,"['brute force', 'implementation', 'strings']",800.0,,,,,
147976886,415,1328ADivisibility Problem,1311.0,keyfu92,['math'],800.0,,,,,
147976885,416,1433GReducing Delivery Cost,1718.0,Megumin2006,"['brute force', 'graphs', 'shortest paths']",2100.0,,,,,
147976882,417,598ATricky Sum,2480.0,I_Remember_Olya_ashmelev,['math'],900.0,,,,,
147976881,418,1618APolycarp and Sums of Subsequences,1033.0,rbamhore20,"['math', 'sortings']",800.0,,,,,
147976879,419,651BBeautiful Paintings,1086.0,mahmoud_saad,"['greedy', 'sortings']",1200.0,,,,,
147976877,420,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976875,421,1641AGreat Sequence,1183.0,bostanlucastefan,"['brute force', 'greedy', 'sortings']",,,,,,
147976874,422,158ANext Round,,Sacrieur,"['*special', 'implementation']",800.0,,,,,
147976873,423,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976872,424,1020BBadge,808.0,emotionless30,"['brute force', 'dfs and similar', 'graphs']",1000.0,,,,,
147976871,425,270AFancy Fence,1212.0,akshayjadhav7670,"['geometry', 'implementation', 'math']",1100.0,,,,,
147976870,426,158ANext Round,,SandF,"['*special', 'implementation']",800.0,,,,,
147976868,427,"979APizza, Pizza, Pizza!!!",901.0,Applepi_228,['math'],1000.0,,,,,
147976867,428,400BInna and New Matrix of Candies,381.0,GamerSheel,"['brute force', 'implementation', 'schedules']",1200.0,,,,,
147976865,429,1642EAnonymity Is Important,1506.0,KrowSavcik,"['binary search', 'data structures', 'sortings']",,,,,,
147976864,430,1470BStrange Definition,1671.0,nyet,"['bitmasks', 'graphs', 'hashing', 'math', 'number theory']",1900.0,,,,,
147976863,431,499CCrazy Town,729.0,Sam071100,"['geometry', 'math']",1700.0,,,,,
147976862,432,1271ASuits,,bkifhr7,"['brute force', 'greedy', 'math']",800.0,,,,,
147976861,433,1600EArray Game,1027.0,Uzouf,"['games', 'greedy', 'two pointers']",1900.0,,,,,
147976860,434,505DMr. Kitayuta's Technology,1276.0,Rojan..k,['dfs and similar'],2200.0,,,,,
147976859,435,384ACoder,,yousi_ef,['implementation'],800.0,,,,,
147976858,436,1394ABoboniu Chats with Du,1457.0,AbdulAhadKhan,"['dp', 'greedy', 'sortings', 'two pointers']",1800.0,,,,,
147976857,437,598ATricky Sum,2480.0,I_Remember_Olya_ashmelev,['math'],900.0,,,,,
147976856,438,550BPreparing Olympiad,736.0,ShouvikXIV,"['bitmasks', 'brute force']",1400.0,,,,,
147976854,439,236ABoy or Girl,,peachjelly,"['brute force', 'implementation', 'strings']",800.0,,,,,
147976853,440,723AThe New Year: Meeting Friends,,Daniyousef,"['implementation', 'math', 'sortings']",800.0,,,,,
147976851,441,760BFrodo and pillows,926.0,Nakshatra_Sharma,"['binary search', 'greedy']",1500.0,,,,,
147976850,442,1642BPower Walking,809.0,Kostya_Heshur,['greedy'],,,,,,
147976849,443,122CLucky Sum,1081.0,Saeedy,"['brute force', 'math']",1100.0,,,,,
147976847,444,1550BMaximum Cost Deletion,1061.0,Yash_04k,"['greedy', 'math']",1000.0,,,,,
147976846,445,1637CAndrew and Stones,,gyanvi,"['greedy', 'implementation']",1200.0,,,,,
147976845,446,1635BAvoid Local Maximums,1087.0,skoul20,['greedy'],800.0,,,,,
147976843,447,"1352DAlice, Bob and Candies",1158.0,Mohd_Arbaz,['implementation'],1300.0,,,,,
147976842,448,1641AGreat Sequence,1183.0,bostanlucastefan,"['brute force', 'greedy', 'sortings']",,,,,,
147976840,449,1353BTwo Arrays And Swaps,,_a7md00_,"['greedy', 'sortings']",800.0,,,,,
147976839,450,1547AShortest Path with Obstacle,,AdarshSantoria,"['implementation', 'math']",800.0,,,,,
147976836,451,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976834,452,1634COKEA,1003.0,vikramps,['constructive algorithms'],1000.0,,,,,
