Submission_Id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
147975553,281AWord Capitalization,,manhlinh2k7,"['implementation', 'strings']",800.0,,,,,
147975552,980CPosterized,1675.0,akshatj07,"['games', 'greedy']",1700.0,,,,,
147975551,1562CRings,1232.0,itsmecaptain4700,"['constructive algorithms', 'math']",1500.0,,,,,
147975547,4AWatermelon,,Themba_G,"['brute force', 'math']",800.0,,,,,
147975546,837EVasya's Function,2666.0,ftiasch,"['binary search', 'implementation', 'math']",2100.0,,,,,
147975545,1614D1Divan and Kostomuksha (easy version),1683.0,pertifiedcobra,"['dp', 'number theory']",2100.0,,,,,
147975544,1584CTwo Arrays,1191.0,chaps_1,"['greedy', 'math', 'sortings']",900.0,,,,,
147975543,143AHelp Vasilisa the Wise 2,398.0,Ocin_Purer_Razkumar,"['brute force', 'math']",1000.0,,,,,
147975541,1605CDominant Character,1340.0,Abdulrahman27,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147975539,1352BSame Parity Summands,1158.0,Mohd_Arbaz,"['constructive algorithms', 'math']",1200.0,,,,,
147975537,96AFootball,364.0,valak_5701,"['implementation', 'strings']",900.0,,,,,
147975534,2AWinner,855.0,smdhakula5,"['hashing', 'implementation']",1500.0,,,,,
147975533,1575JJeopardy of Dropped Balls,1246.0,Smurfing_in_Newbie,"['binary search', 'brute force', 'dsu', 'implementation']",1500.0,,,,,
147975532,1616BMirror in the String,1023.0,Arthi73,"['greedy', 'strings']",1100.0,,,,,
147975531,1077AFrog Jumping,823.0,imranpust2020,['math'],800.0,,,,,
147975529,1499CMinimum Grid Path,1732.0,Garrus,"['brute force', 'data structures', 'greedy', 'math']",1500.0,,,,,
147975528,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147975525,312AWhose sentence is it?,,yousefjamaleh,"['implementation', 'strings']",1100.0,,,,,
147975523,25AIQ test,,_Suhana_3003,['brute force'],1300.0,,,,,
147975522,1342BBinary Period,1412.0,satyam_ch,"['constructive algorithms', 'strings']",1100.0,,,,,
147975521,758AHoliday Of Equality,,RajKansagra,"['implementation', 'math']",800.0,,,,,
147975520,1108BDivisors of Two Integers,985.0,avnitp1070,"['brute force', 'greedy', 'math', 'number theory']",1100.0,,,,,
147975519,1406BMaximum Product,995.0,horizon__,"['brute force', 'dp', 'greedy', 'implementation', 'sortings']",1200.0,,,,,
147975518,122ALucky Division,,polymorphed,"['brute force', 'number theory']",1000.0,,,,,
147976268,416BArt Union,780.0,zahidhasanmozumder,"['brute force', 'dp', 'implementation']",1300.0,,,,,
147976266,1409AYet Another Two Integers Problem,,__KAY__,"['greedy', 'math']",800.0,,,,,
147976265,141AAmusing Joke,,tink55,"['implementation', 'sortings', 'strings']",800.0,,,,,
147976264,514AChewbaсca and Number,725.0,kfa,"['greedy', 'implementation']",1200.0,,,,,
147976262,1622CSet or Decrease,1480.0,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']",1600.0,,,,,
147976261,1591CMinimize Distance,857.0,IxciorI,"['greedy', 'math']",1300.0,,,,,
147976259,302AEugeny and Array,866.0,chetan_saini,['implementation'],800.0,,,,,
147976258,1353BTwo Arrays And Swaps,,vjudge4,"['greedy', 'sortings']",800.0,,,,,
147976257,1547FArray Stabilization (GCD version),1740.0,Hetarth_Parikh,"['binary search', 'brute force', 'data structures', 'divide and conquer', 'number theory', 'two pointers']",1900.0,,,,,
147976253,750ANew Year and Hurry,744.0,nuruzzamananik,"['binary search', 'brute force', 'implementation', 'math']",800.0,,,,,
147976252,71AWay Too Long Words,,Themba_G,['strings'],800.0,,,,,
147976251,1538AStone Game,1149.0,akrock1212,"['brute force', 'dp', 'greedy']",800.0,,,,,
147976249,1370CNumber Game,2373.0,BucketPotato,"['games', 'math', 'number theory']",1400.0,,,,,
147976248,1622CSet or Decrease,1480.0,inksamurai,"['binary search', 'brute force', 'greedy', 'sortings']",1600.0,,,,,
147976247,1472BFair Division,590.0,toriqul07,"['dp', 'greedy', 'math']",800.0,,,,,
147976246,208ADubstep,755.0,naga12,['strings'],900.0,,,,,
147976245,271ABeautiful Year,573.0,reham_ibrahim,['brute force'],800.0,,,,,
147976244,1644DCross Coloring,1581.0,naeem4265,"['data structures', 'implementation', 'math']",,,,,,
147976242,510AFox And Snake,348.0,Tera_Kaal,['implementation'],800.0,,,,,
147976241,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976236,1644BAnti-Fibonacci Permutation,2275.0,dnshgyl21,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
147976235,1607BOdd Grasshopper,867.0,bk20010608,['math'],900.0,,,,,
147976234,1490FEqualize the Array,1077.0,natanvent,"['binary search', 'data structures', 'greedy', 'math', 'sortings']",1500.0,,,,,
147976233,1203BEqual Rectangles,1097.0,bvikas_20,"['greedy', 'math']",1200.0,,,,,
147976232,158ANext Round,375.0,akshunverma45,"['*special', 'implementation']",800.0,,,,,
147976231,1452BToy Blocks,,vishnus,"['binary search', 'greedy', 'math', 'sortings']",1400.0,,,,,
147976229,1433GReducing Delivery Cost,1718.0,Megumin2006,"['brute force', 'graphs', 'shortest paths']",2100.0,,,,,
147976228,1473CNo More Inversions,1263.0,Sudeeppaul,"['constructive algorithms', 'math']",1500.0,,,,,
147976224,1520BOrdinary Numbers,759.0,tahmidulanon,"['brute force', 'math', 'number theory']",800.0,,,,,
147976222,1637ASorting Parts,917.0,hritik_01478,"['brute force', 'sortings']",800.0,,,,,
147976221,4AWatermelon,1317.0,yuktachauhan,"['brute force', 'math']",800.0,,,,,
147976220,1ATheatre Square,,AlexG13,['math'],1000.0,,,,,
147976218,1594CMake Them Equal,1052.0,saikatmondal_21,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976217,1611AMake Even,579.0,divyeshkapoor6,"['constructive algorithms', 'math']",800.0,,,,,
147976216,4AWatermelon,,egarcia23,"['brute force', 'math']",800.0,,,,,
147976215,4AWatermelon,,MOATSM_MOSTAFA_hafez,"['brute force', 'math']",800.0,,,,,
147976214,796BFind The Bone,1154.0,adityam1,['implementation'],1300.0,,,,,
147976213,350CBombs,999.0,Levii_Ackerman,"['greedy', 'implementation', 'sortings']",1600.0,,,,,
147976212,1610AAnti Light's Cell Guessing,973.0,Prashant_10434,['math'],900.0,,,,,
147976210,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147976211,1605CDominant Character,1282.0,sanchit5449,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147976208,446ADZY Loves Sequences,1290.0,SAEED.,"['dp', 'implementation', 'two pointers']",1600.0,,,,,
147976207,318AEven Odds,,tiwarikumarjio.vishal123,['math'],900.0,,,,,
147976206,770ANew Password,715.0,Nawwaf,"['*special', 'implementation']",800.0,,,,,
147976205,830AOffice Keys,965.0,kirito236,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800.0,,,,,
147976203,1594CMake Them Equal,933.0,PipQuack,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976202,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976201,1605CDominant Character,1340.0,Abdulrahman27,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
147976200,387AGeorge and Sleep,,PANDEPIC,['implementation'],900.0,,,,,
147976199,4CRegistration System,,AnniFand471,"['data structures', 'hashing', 'implementation']",1300.0,,,,,
147976198,235ALCM Challenge,1461.0,romanychev,['number theory'],1600.0,,,,,
147976195,1629CMeximum Array,744.0,nuruzzamananik,"['constructive algorithms', 'data structures', 'greedy', 'math', 'two pointers']",1400.0,,,,,
147976194,294AShaass and Oskols,,bkifhr8,"['implementation', 'math']",800.0,,,,,
147976189,1617BGCD Problem,1204.0,Raretet,"['brute force', 'constructive algorithms', 'math', 'number theory']",900.0,,,,,
147976187,71AWay Too Long Words,,Themba_G,['strings'],800.0,,,,,
147976186,977AWrong Subtraction,,amirhanna2001,['implementation'],800.0,,,,,
147976185,118AString Task,391.0,himanshu4321,"['implementation', 'strings']",1000.0,,,,,
147976184,1285EDelete a Segment,2283.0,bekzhan29,"['brute force', 'constructive algorithms', 'data structures', 'dp', 'graphs', 'sortings', 'trees', 'two pointers']",2300.0,,,,,
147976183,1452BToy Blocks,,vishnus,"['binary search', 'greedy', 'math', 'sortings']",1400.0,,,,,
147976181,469AI Wanna Be the Guy,,MaanasGupta,"['greedy', 'implementation']",800.0,,,,,
147976180,705AHulk,573.0,MohamedMamdouh432,['implementation'],800.0,,,,,
147976178,1030AIn Search of an Easy Problem,,manish510,['implementation'],800.0,,,,,
147976177,688BLovely Palindromes,808.0,High__Hopes,"['constructive algorithms', 'math']",1000.0,,,,,
147976173,41ATranslation,,bkifhr9,"['implementation', 'strings']",800.0,,,,,
147976171,41ATranslation,,LH343,"['implementation', 'strings']",800.0,,,,,
147976170,116BLittle Pigs and Wolves,,vjudge4,"['greedy', 'implementation']",1100.0,,,,,
147976169,294AShaass and Oskols,361.0,onthor79,"['implementation', 'math']",800.0,,,,,
147976167,318AEven Odds,,Ahmed_Ayman33,['math'],900.0,,,,,
147976165,1520BOrdinary Numbers,759.0,tahmidulanon,"['brute force', 'math', 'number theory']",800.0,,,,,
147976163,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976161,281AWord Capitalization,,rubaba_ara,"['implementation', 'strings']",800.0,,,,,
147976160,1594CMake Them Equal,924.0,sayemsub15,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976159,1420ACubes Sorting,1027.0,ShubhangiAgrawal,"['math', 'sortings']",900.0,,,,,
147976158,266AStones on the Table,,manhlinh2k7,['implementation'],800.0,,,,,
147976156,1338APowered Addition,1130.0,arpit_gupta,"['greedy', 'math']",1500.0,,,,,
147976154,1610AAnti Light's Cell Guessing,973.0,Prashant_10434,['math'],900.0,,,,,
147976153,1189BNumber Circle,1049.0,mostafasazid,"['greedy', 'math', 'sortings']",1100.0,,,,,
147976150,1468NWaste Sorting,,vjudge3,"['greedy', 'implementation']",900.0,,,,,
147976147,816AKaren and Morning,,abhyudaya1212,"['brute force', 'implementation']",1000.0,,,,,
147976146,673ELevels and Regions,1902.0,karansiwach360,"['divide and conquer', 'dp']",2400.0,,,,,
147976145,318AEven Odds,,akshayishaansim,['math'],900.0,,,,,
147976143,934AA Compatible Pair,1604.0,piyushgupta2001.29,"['brute force', 'games']",1400.0,,,,,
147976142,1632CStrange Test,1201.0,OmarAlHaj24,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600.0,,,,,
147976141,47BCoins,,HamnYce,['implementation'],1200.0,,,,,
147976138,1642EAnonymity Is Important,1506.0,KrowSavcik,"['binary search', 'data structures', 'sortings']",,,,,,
147976135,1617CPaprika and Permutation,907.0,ravi_sinha,"['binary search', 'greedy', 'math', 'sortings']",1300.0,,,,,
147976137,1584CTwo Arrays,1191.0,chaps_1,"['greedy', 'math', 'sortings']",900.0,,,,,
147976136,450AJzzhu and Children,,vjudge3,['implementation'],1000.0,,,,,
147976134,1594CMake Them Equal,933.0,PipQuack,"['brute force', 'greedy', 'math', 'strings']",1200.0,,,,,
147976133,302AEugeny and Array,866.0,chetan_saini,['implementation'],800.0,,,,,
147976129,4AWatermelon,,egarcia23,"['brute force', 'math']",800.0,,,,,
147976127,158ANext Round,,runcy.oommen,"['*special', 'implementation']",800.0,,,,,
147976126,1327CGame with Chips,1141.0,napkin,"['constructive algorithms', 'implementation']",1600.0,,,,,
147976125,1638AReverse,1368.0,shubham1_2,"['constructive algorithms', 'greedy', 'math']",800.0,,,,,
147976124,43AFootball,663.0,LZYu,['strings'],1000.0,,,,,
147976123,462BAppleman and Card Game,1264.0,mr_cruise,['greedy'],1300.0,,,,,
147976920,1634COKEA,921.0,codrishti,['constructive algorithms'],1000.0,,,,,
147976919,760BFrodo and pillows,926.0,Nakshatra_Sharma,"['binary search', 'greedy']",1500.0,,,,,
147976918,1634COKEA,1003.0,vikramps,['constructive algorithms'],1000.0,,,,,
147976917,281AWord Capitalization,,Mahmoud.H.H,"['implementation', 'strings']",800.0,,,,,
147976913,805AFake NP,,Hebaqasem2003,"['greedy', 'math']",1000.0,,,,,
147976912,1286AGarland,1451.0,Deepak_23,"['dp', 'greedy', 'sortings']",1800.0,,,,,
147976911,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976909,1385CMake It Good,633.0,Romyshka1,['greedy'],1200.0,,,,,
147976908,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976907,1511BGCD Length,1034.0,shiwanikumari835,"['constructive algorithms', 'math', 'number theory']",1100.0,,,,,
147976906,486ACalculating Function,,rohanmujumdar10,"['implementation', 'math']",800.0,,,,,
147976903,158ANext Round,375.0,akshunverma45,"['*special', 'implementation']",800.0,,,,,
147976902,492BVanya and Lanterns,730.0,Hussein3601,"['binary search', 'implementation', 'math', 'sortings']",1200.0,,,,,
147976901,234BReading,1218.0,devendr2609,['sortings'],1000.0,,,,,
147976899,1342CYet Another Counting Problem,1412.0,satyam_ch,"['math', 'number theory']",1600.0,,,,,
147976898,1598BGroups,990.0,Saytara,"['brute force', 'implementation']",1000.0,,,,,
147976897,102BSum of Digits,788.0,Wansh,['implementation'],1000.0,,,,,
147976896,1189BNumber Circle,686.0,jayanta2001,"['greedy', 'math', 'sortings']",1100.0,,,,,
147976894,1159AA pile of stones,,bansodeom01,"['implementation', 'math']",800.0,,,,,
147976892,1525APotion-making,,ashu2002anand,"['math', 'number theory']",800.0,,,,,
147976891,1634BFortune Telling,808.0,rm__rf,"['bitmasks', 'math']",1400.0,,,,,
147976889,732BCormen --- The Best Friend Of a Man,958.0,rival_R,"['dp', 'greedy']",1000.0,,,,,
147976888,1095ARepeating Cipher,357.0,notauser,['implementation'],800.0,,,,,
147976887,236ABoy or Girl,,peachjelly,"['brute force', 'implementation', 'strings']",800.0,,,,,
147976886,1328ADivisibility Problem,1311.0,keyfu92,['math'],800.0,,,,,
147976885,1433GReducing Delivery Cost,1718.0,Megumin2006,"['brute force', 'graphs', 'shortest paths']",2100.0,,,,,
147976882,598ATricky Sum,2480.0,I_Remember_Olya_ashmelev,['math'],900.0,,,,,
147976881,1618APolycarp and Sums of Subsequences,1033.0,rbamhore20,"['math', 'sortings']",800.0,,,,,
147976879,651BBeautiful Paintings,1086.0,mahmoud_saad,"['greedy', 'sortings']",1200.0,,,,,
147976877,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976875,1641AGreat Sequence,1183.0,bostanlucastefan,"['brute force', 'greedy', 'sortings']",,,,,,
147976874,158ANext Round,,Sacrieur,"['*special', 'implementation']",800.0,,,,,
147976873,1582BLuntik and Subsequences,1324.0,Rauzaruk,"['combinatorics', 'math']",900.0,,,,,
147976872,1020BBadge,808.0,emotionless30,"['brute force', 'dfs and similar', 'graphs']",1000.0,,,,,
147976871,270AFancy Fence,1212.0,akshayjadhav7670,"['geometry', 'implementation', 'math']",1100.0,,,,,
147976870,158ANext Round,,SandF,"['*special', 'implementation']",800.0,,,,,
147976868,"979APizza, Pizza, Pizza!!!",901.0,Applepi_228,['math'],1000.0,,,,,
147976867,400BInna and New Matrix of Candies,381.0,GamerSheel,"['brute force', 'implementation', 'schedules']",1200.0,,,,,
147976865,1642EAnonymity Is Important,1506.0,KrowSavcik,"['binary search', 'data structures', 'sortings']",,,,,,
147976864,1470BStrange Definition,1671.0,nyet,"['bitmasks', 'graphs', 'hashing', 'math', 'number theory']",1900.0,,,,,
147976863,499CCrazy Town,729.0,Sam071100,"['geometry', 'math']",1700.0,,,,,
147976862,1271ASuits,,bkifhr7,"['brute force', 'greedy', 'math']",800.0,,,,,
147976861,1600EArray Game,1027.0,Uzouf,"['games', 'greedy', 'two pointers']",1900.0,,,,,
147976860,505DMr. Kitayuta's Technology,1276.0,Rojan..k,['dfs and similar'],2200.0,,,,,
147976859,384ACoder,,yousi_ef,['implementation'],800.0,,,,,
147976858,1394ABoboniu Chats with Du,1457.0,AbdulAhadKhan,"['dp', 'greedy', 'sortings', 'two pointers']",1800.0,,,,,
147976857,598ATricky Sum,2480.0,I_Remember_Olya_ashmelev,['math'],900.0,,,,,
147976856,550BPreparing Olympiad,736.0,ShouvikXIV,"['bitmasks', 'brute force']",1400.0,,,,,
147976854,236ABoy or Girl,,peachjelly,"['brute force', 'implementation', 'strings']",800.0,,,,,
147976853,723AThe New Year: Meeting Friends,,Daniyousef,"['implementation', 'math', 'sortings']",800.0,,,,,
147976851,760BFrodo and pillows,926.0,Nakshatra_Sharma,"['binary search', 'greedy']",1500.0,,,,,
147976850,1642BPower Walking,809.0,Kostya_Heshur,['greedy'],,,,,,
147976849,122CLucky Sum,1081.0,Saeedy,"['brute force', 'math']",1100.0,,,,,
147976847,1550BMaximum Cost Deletion,1061.0,Yash_04k,"['greedy', 'math']",1000.0,,,,,
147976846,1637CAndrew and Stones,,gyanvi,"['greedy', 'implementation']",1200.0,,,,,
147976845,1635BAvoid Local Maximums,1087.0,skoul20,['greedy'],800.0,,,,,
147976843,"1352DAlice, Bob and Candies",1158.0,Mohd_Arbaz,['implementation'],1300.0,,,,,
147976842,1641AGreat Sequence,1183.0,bostanlucastefan,"['brute force', 'greedy', 'sortings']",,,,,,
147976840,1353BTwo Arrays And Swaps,,_a7md00_,"['greedy', 'sortings']",800.0,,,,,
147976839,1547AShortest Path with Obstacle,,AdarshSantoria,"['implementation', 'math']",800.0,,,,,
147976836,154CDouble Profiles,1637.0,adepteXiao,"['graphs', 'hashing', 'sortings']",2300.0,,,,,
147976834,1634COKEA,1003.0,vikramps,['constructive algorithms'],1000.0,,,,,
147976833,1365CRotation Matching,1335.0,tridib_2003,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",1400.0,,,,,
147976831,1388BCaptain Flint and a Long Voyage,1052.0,silentcoder6318,"['greedy', 'math']",1000.0,,,,,
147976830,1541BPleasant Pairs,661.0,PRABHAT12,"['brute force', 'implementation', 'math', 'number theory']",1200.0,,,,,
147976829,706DVasiliy's Multiset,1149.0,Fadil,"['binary search', 'bitmasks', 'data structures', 'trees']",1800.0,,,,,
147976828,631AInterview,,PANDEPIC,"['brute force', 'implementation']",900.0,,,,,
147976827,1638EColorful Operations,1490.0,thehunterjames,"['brute force', 'data structures', 'implementation']",2400.0,,,,,
147976826,1296AArray with Odd Sum,690.0,Dhruv_Sharma,['math'],800.0,,,,,
147976823,35CFire Again,1426.0,Hamza,"['brute force', 'dfs and similar', 'shortest paths']",1500.0,,,,,
147976822,1353BTwo Arrays And Swaps,,bkifhr10,"['greedy', 'sortings']",800.0,,,,,
147976821,71AWay Too Long Words,,mahmoudslameh95,['strings'],800.0,,,,,
147976820,"979APizza, Pizza, Pizza!!!",901.0,Applepi_228,['math'],1000.0,,,,,
147976819,514AChewbaсca and Number,,MR.Forward,"['greedy', 'implementation']",1200.0,,,,,
147976818,236ABoy or Girl,,sritam,"['brute force', 'implementation', 'strings']",800.0,,,,,
147976817,112APetya and Strings,,hasnaenadil,"['implementation', 'strings']",800.0,,,,,
147976815,280BMaximum Xor Secondary,,vjudge4,"['data structures', 'implementation', 'two pointers']",1800.0,,,,,
147976814,69AYoung Physicist,755.0,naga12,"['implementation', 'math']",1000.0,,,,,
147976813,1104BGame with string,1070.0,coder06474,"['data structures', 'implementation', 'math']",1200.0,,,,,
147976812,1635CDifferential Sorting,465.0,tree123,"['constructive algorithms', 'greedy']",1200.0,,,,,
147976810,110ANearly Lucky Number,,kalistess,['implementation'],800.0,,,,,
147976809,160ATwins,1397.0,abdelrahmannagy1,"['greedy', 'sortings']",900.0,,,,,
147976808,152BSteps,,sayed490,"['binary search', 'implementation']",1300.0,,,,,
147976807,1523CCompression and Expansion,1532.0,Ayushi_04,"['brute force', 'data structures', 'greedy', 'implementation', 'trees']",1600.0,,,,,
147976806,1635BAvoid Local Maximums,1609.0,Sinocchi,['greedy'],800.0,,,,,
